#class tools::wcsv::ntuple,,,,,,,,,
#title data,,,,,,,,,
#separator 44,,,,,,,,,
#vector_separator 59,,,,,,,,,
#column int RunID,,,,,,,,,
#column int EventID,,,,,,,,,
#column int TrackID,,,,,,,,,
#column string Particle_Name,,,,,,,,,
#column double ed,,,,,,,,,
#column double distance,,,,,,,,,
0,280,1,proton,100,78.9012,FALSE,100,100,FALSE
0,281,1,proton,100,77.7005,FALSE,100,100,FALSE
0,282,1,proton,100,76.39,FALSE,100,100,FALSE
0,283,1,proton,100,78.0019,FALSE,100,100,FALSE
0,284,1,proton,99.7383,77.9855,FALSE,99.7383,0,FALSE
0,284,2,C12,0.261652,0.00102363,TRUE,99.999952,99.999952,FALSE
0,285,1,proton,34.0298,42.0649,FALSE,34.0298,0,FALSE
0,285,5,C12,58.5351,29.1407,TRUE,92.5649,0,FALSE
0,285,4,gamma,0,6.90451e-310,TRUE,58.5351,58.5351,FALSE
0,286,1,proton,99.4683,76.4834,FALSE,99.4683,0,FALSE
0,286,2,C12,0.531683,0.0013277,TRUE,99.999983,99.999983,FALSE
0,287,1,proton,70.2552,68.0814,FALSE,70.2552,0,FALSE
0,287,7,alpha,6.65318,0.587714,TRUE,76.90838,0,FALSE
0,287,6,alpha,0,6.90451e-310,TRUE,6.65318,0,FALSE
0,287,5,alpha,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,287,8,e-,0.0159569,0.00175648,TRUE,#VALUE!,#VALUE!,#VALUE!
0,288,1,proton,100,77.3707,FALSE,100,100,FALSE
0,289,1,proton,100,76.7717,FALSE,100,100,FALSE
0,290,1,proton,100,78.9439,FALSE,100,100,FALSE
0,291,1,proton,100,77.0471,FALSE,100,100,FALSE
0,292,1,proton,100,76.7803,FALSE,100,100,FALSE
0,293,1,proton,23.9418,30.4687,FALSE,23.9418,0,FALSE
0,293,6,C12,64.8721,35.7756,TRUE,88.8139,0,FALSE
0,293,5,gamma,0,6.90451e-310,TRUE,64.8721,0,FALSE
0,293,5,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,293,5,gamma,0.0159569,0.00175648,TRUE,#VALUE!,0,FALSE
0,293,8,e-,0.0187216,0.00099316,TRUE,0.0346785,0,FALSE
0,293,7,e-,5.43472e-322,0.000148151,TRUE,#VALUE!,0,FALSE
0,293,10,e-,3.40905e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
0,293,9,e-,6.90434e-310,6.90451e-310,TRUE,#VALUE!,0,FALSE
0,293,11,e-,6.90451e-310,6.90451e-310,TRUE,#VALUE!,0,FALSE
0,293,11,e-,0,6.90451e-310,TRUE,#VALUE!,#VALUE!,#VALUE!
0,294,1,proton,100,77.7219,FALSE,100,100,FALSE
0,295,1,proton,99.8019,76.9878,FALSE,99.8019,0,FALSE
0,295,2,C12,0.198113,0.000911699,TRUE,100.000013,100.000013,TRUE
0,296,1,proton,100,76.347,FALSE,100,100,FALSE
0,297,1,proton,100,76.6615,FALSE,100,100,FALSE
0,298,1,proton,100,79.0874,FALSE,100,100,FALSE
0,299,1,proton,100,77.3239,FALSE,100,100,FALSE
0,300,1,proton,100,77.9781,FALSE,100,100,FALSE
0,301,1,proton,100,75.2542,FALSE,100,100,FALSE
0,302,1,proton,99.7544,76.3097,FALSE,99.7544,0,FALSE
0,302,2,C12,0.245624,0.000999039,TRUE,100.000024,100.000024,TRUE
0,303,1,proton,100,76.1809,FALSE,100,100,FALSE
0,304,1,proton,23.6314,28.9486,FALSE,23.6314,0,FALSE
0,304,6,Be8,58.2086,29.2443,TRUE,81.84,0,FALSE
0,304,5,alpha,0,6.90451e-310,TRUE,58.2086,0,FALSE
0,304,4,gamma,1.82804e-322,1.82804e-322,TRUE,#VALUE!,0,FALSE
