#class tools::wcsv::ntuple
#title data
#separator 44
#vector_separator 59
#column int RunID
#column int EventID
#column int TrackID
#column string Particle_Name
#column double ed
#column double distance
0,729,1,proton,100,77.6083
0,730,1,proton,100,76.875
0,731,1,proton,69.0091,62.972
0,731,2,proton,30.9909,9.12471
0,732,1,proton,100,76.9064
0,733,1,proton,3.05506,4.13996
0,733,6,C12,87.3155,62.2085
0,733,5,gamma,0,0
0,733,4,gamma,1.82804e-322,1.82804e-322
0,733,7,e-,4.13996,6.90452e-310
0,733,7,e-,62.2085,6.90452e-310
0,733,7,e-,0,6.90452e-310
0,734,1,proton,100,77.7884
0,735,1,proton,21.6363,27.6911
0,735,5,Be8,58.2707,29.4115
0,735,4,alpha,0,0
0,736,1,proton,99.7225,76.2162
0,736,2,C12,0.277525,0.00104587
0,737,1,proton,35.1405,42.127
0,737,6,alpha,42.1033,16.201
0,737,5,alpha,0,0
0,737,4,alpha,1.82804e-322,1.82804e-322
0,738,1,proton,100,78.2489
0,739,1,proton,100,77.5601
0,740,1,proton,100,77.7081
0,741,1,proton,24.8606,30.2142
0,741,7,B11,33.1934,10.3861
0,741,6,gamma,0,0
0,741,5,gamma,1.82804e-322,1.82804e-322
0,742,1,proton,100,77.074
0,743,1,proton,100,78.8776
0,744,1,proton,100,77.5069
0,745,1,proton,100,76.3864
0,746,1,proton,100,76.447
0,747,1,proton,100,76.1155
0,748,1,proton,100,76.7343
0,749,1,proton,6.5205,8.29054
0,749,6,alpha,52.849,24.2794
0,749,6,alpha,0,0
0,749,5,alpha,1.82804e-322,1.82804e-322
0,750,1,proton,100,77.7866
0,751,1,proton,99.6017,75.3664
0,751,3,C12,0.308563,0.00108387
0,752,1,proton,32.9154,38.8323
0,752,6,C12,32.5085,14.5519
0,752,5,gamma,0,0
0,752,5,gamma,1.82804e-322,1.82804e-322
0,752,7,e-,38.8323,6.90452e-310
0,752,8,proton,14.5519,6.90452e-310
0,752,8,proton,0,6.90452e-310
0,752,8,proton,1.82804e-322,5.16299e-321
0,753,1,proton,99.8184,77.9806
0,753,2,C12,0.181592,0.000875443
0,754,1,proton,100,78.3017
0,755,1,proton,100,78.1944
0,756,1,proton,100,76.9864
0,757,1,proton,100,77.4501
0,758,1,proton,100,77.4338
0,759,1,proton,100,79.2688
0,760,1,proton,100,76.4064
0,761,1,proton,99.3404,74.6817
0,761,2,C12,0.659575,0.00142437
